"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"C3314","5","445","45","0","2022","1","","Michigan City-La Porte, IN MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",33,512,530,518,3152893,2637926,17769,466,"",1.01,0.62,0.64,0.63,0.78,0.67,0.51,1.23,"",-1,-2.9,-29,-5.4,-2,-0.4,-21,-3.9,293855,10.3,153140,6.2,-100,-0.6,57,13.9
"C3322","5","445","45","0","2022","1","","Midland, MI MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",25,408,435,432,2692001,2027927,35909,487,"",0.50,0.55,0.58,0.58,0.42,0.58,0.65,0.74,"",1,4.2,0,0.0,33,8.2,33,8.3,-36457,-1.3,127566,6.7,11331,46.1,-34,-6.5
"C3326","5","445","45","0","2022","1","N","Midland, TX MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",53,0,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,0,"N",8,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3334","5","445","45","0","2022","1","","Milwaukee-Waukesha-West Allis, WI MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",598,15994,15998,16027,114608271,96444567,718570,551,"",0.88,0.95,0.94,0.94,0.97,0.90,0.97,1.03,"",23,4.0,-764,-4.6,-222,-1.4,-270,-1.7,17020612,17.4,11819963,14.0,29134,4.2,94,20.6
"C3346","5","445","45","0","2022","1","","Minneapolis-St. Paul-Bloomington, MN-WI MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",1331,33970,34232,34096,227465814,222088966,736298,513,"",0.93,0.86,0.86,0.87,0.70,0.57,0.34,0.81,"",112,9.2,-1752,-4.9,-932,-2.7,-1031,-2.9,12794023,6.0,12242035,5.8,69772,10.5,46,9.9
"C3354","5","445","45","0","2022","1","","Missoula, MT MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",40,1523,1543,1512,12025537,11982920,89396,606,"",0.49,1.19,1.19,1.16,1.74,1.16,1.20,1.47,"",9,29.0,167,12.3,28,1.8,4,0.3,2910443,31.9,2922017,32.2,32332,56.7,126,26.2
"C3366","5","445","45","0","2022","1","","Mobile, AL MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",126,2599,2671,2731,17643061,13110933,118385,509,"",0.81,0.71,0.72,0.74,0.86,0.77,0.78,1.18,"",9,7.7,4,0.2,43,1.6,163,6.3,2375583,15.6,1385423,11.8,-44492,-27.3,57,12.6
"C3370","5","445","45","0","2022","1","","Modesto, CA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",263,4531,4614,4668,38220683,23863350,471346,639,"",1.15,1.11,1.11,1.12,1.55,1.36,1.23,1.39,"",18,7.3,-81,-1.8,27,0.6,103,2.3,1684810,4.6,-614030,-2.5,-67829,-12.6,26,4.2
"C3374","5","445","45","0","2022","1","","Monroe, LA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",76,1760,1803,1766,11332631,8672779,83334,491,"",0.98,1.13,1.16,1.14,1.58,1.39,1.59,1.38,"",7,10.1,71,4.2,110,6.5,59,3.5,1744619,18.2,1152774,15.3,25540,44.2,56,12.9
"C3378","5","445","45","0","2022","1","","Monroe, MI MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",54,1030,1048,1058,6908916,5479393,96585,508,"",1.59,1.29,1.29,1.30,1.35,1.32,1.33,1.05,"",3,5.9,-82,-7.4,-71,-6.3,-64,-5.7,704390,11.4,263152,5.0,15519,19.1,81,19.0
"C3386","5","445","45","0","2022","1","","Montgomery, AL MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",94,2578,2659,2628,16648173,12544002,112726,488,"",0.71,0.76,0.77,0.77,0.91,0.94,1.07,1.18,"",7,8.0,86,3.5,19,0.7,21,0.8,2476541,17.5,1466318,13.2,-42073,-27.2,65,15.4
"C3406","5","445","45","0","2022","1","N","Morgantown, WV MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",30,0,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,0,"N",1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3410","5","445","45","0","2022","1","","Morristown, TN MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",37,1121,1146,1131,5829293,4607024,12256,396,"",1.13,1.16,1.15,1.14,1.27,1.11,0.67,1.10,"",1,2.8,9,0.8,36,3.2,17,1.5,926004,18.9,650998,16.5,73,0.6,57,16.8
"C3458","5","445","45","0","2022","1","","Mount Vernon-Anacortes, WA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",66,1244,1248,1259,10026832,9154583,62775,617,"",1.09,1.18,1.16,1.16,1.55,1.05,0.83,1.33,"",4,6.5,29,2.4,-6,-0.5,-40,-3.1,973155,10.7,141258,1.6,10913,21.0,63,11.4
"C3462","5","445","45","0","2022","1","","Muncie, IN MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",44,677,664,675,6281964,5059132,30703,719,"",1.41,0.74,0.71,0.72,1.35,1.32,1.01,1.87,"",7,18.9,134,24.7,114,20.7,135,25.0,2989630,90.8,2291816,82.8,9534,45.0,254,54.6
"C3474","5","445","45","0","2022","1","","Muskegon, MI MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",59,460,462,482,3095862,2481047,39355,509,"",1.38,0.36,0.36,0.37,0.48,0.42,0.36,1.30,"",-1,-1.7,-29,-5.9,-28,-5.7,-12,-2.4,301534,10.8,181712,7.9,9582,32.2,71,16.2
"C3482","5","445","45","0","2022","1","","Myrtle Beach-Conway-North Myrtle Beach, SC-NC MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",252,5769,5939,5954,37415701,32647130,100148,489,"",1.23,1.68,1.69,1.66,2.37,1.67,0.85,1.41,"",30,13.5,-20,-0.3,92,1.6,118,2.0,6447153,20.8,4859956,17.5,23001,29.8,80,19.6
"C3490","5","445","45","0","2022","1","","Napa, CA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",122,2213,2241,2247,24871992,13039480,271210,857,"",1.47,1.43,1.40,1.39,2.28,1.82,1.76,1.62,"",10,8.9,58,2.7,33,1.5,29,1.3,5326892,27.3,883371,7.3,-7336,-2.6,172,25.1
"C3494","5","445","45","0","2022","1","","Naples-Immokalee-Marco Island, FL MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",178,5944,6075,6007,48965646,33323620,123266,627,"",0.74,1.76,1.77,1.75,2.23,2.05,1.78,1.27,"",13,7.9,225,3.9,344,6.0,281,4.9,8279669,20.4,4212206,14.5,29183,31.0,80,14.6
"C3498","5","445","45","0","2022","1","","Nashville-Davidson--Murfreesboro--Franklin, TN MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",781,17806,18193,18099,140518668,92153335,403246,599,"",0.84,0.82,0.83,0.82,0.87,0.94,0.69,1.05,"",96,14.0,-413,-2.3,-302,-1.6,-21,-0.1,22088146,18.7,8498518,10.2,65606,19.4,101,20.3
"C3510","5","445","45","0","2022","1","N","New Bern, NC MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",44,0,0,0,0,0,0,0,"N",1.03,0,0,0,0,0,0,0,"N",2,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3530","5","445","45","0","2022","1","","New Haven-Milford, CT MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",602,8935,8974,9023,70205481,61095473,1311446,602,"",1.63,1.17,1.16,1.16,1.29,1.40,1.47,1.11,"",8,1.3,-358,-3.9,-135,-1.5,-87,-1.0,4369991,6.6,3332428,5.8,103356,8.6,50,9.1
"C3538","5","445","45","0","2022","1","","New Orleans-Metairie, LA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",709,11227,11278,11134,78145378,58294537,419446,536,"",1.11,1.04,1.03,1.02,1.11,1.24,1.17,1.08,"",39,5.8,-510,-4.3,-130,-1.1,-256,-2.2,10123826,14.9,5143551,9.7,104835,33.3,81,17.8
"C3562","5","445","45","0","2022","1","","New York-Newark-Jersey City, NY-NJ-PA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",18786,210328,212569,213912,1774955085,1546960709,28946513,643,"",2.00,1.09,1.09,1.09,0.80,1.07,1.33,0.73,"",669,3.7,-3416,-1.6,1177,0.6,2034,1.0,128999340,7.8,97768082,6.7,-1923693,-6.2,47,7.9
"C3566","5","445","45","0","2022","1","","Niles-Benton Harbor, MI MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",80,1354,1382,1411,9236794,6443242,107177,514,"",1.45,1.12,1.13,1.15,1.07,1.05,1.05,0.94,"",5,6.7,38,2.9,-31,-2.2,32,2.3,1163583,14.4,576338,9.8,11527,12.1,60,13.2
"C3584","5","445","45","0","2022","1","","North Port-Sarasota-Bradenton, FL MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",395,10709,10873,10836,81468652,52647580,166281,580,"",0.87,1.62,1.62,1.62,2.09,1.68,1.20,1.29,"",12,3.1,21,0.2,210,2.0,73,0.7,13403055,19.7,4567457,9.5,55028,49.5,91,18.6
"C3598","5","445","45","0","2022","1","","Norwich-New London, CT MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",174,3023,3012,3000,23211063,20171149,441664,593,"",1.54,1.27,1.26,1.24,1.24,1.34,1.64,0.98,"",4,2.4,-19,-0.6,9,0.3,-29,-1.0,1369512,6.3,1115564,5.9,53061,13.7,38,6.8
"C3610","5","445","45","0","2022","1","","Ocala, FL MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",145,3392,3444,3374,22061514,14721645,58482,499,"",1.08,1.44,1.44,1.42,1.99,1.51,1.37,1.39,"",20,16.0,340,11.1,333,10.7,302,9.8,3769763,20.6,1630901,12.5,24267,70.9,42,9.2
"C3614","5","445","45","0","2022","1","","Ocean City, NJ MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",126,1972,1999,2009,14406936,14285926,188790,556,"",2.25,2.81,2.80,2.76,4.20,3.10,2.76,1.50,"",5,4.1,74,3.9,98,5.2,70,3.6,1664034,13.1,1645016,13.0,30322,19.1,44,8.6
"C3622","5","445","45","0","2022","1","","Odessa, TX MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",48,1709,1751,1765,13311874,10004612,83096,588,"",0.81,1.12,1.12,1.13,1.25,1.17,0.60,1.11,"",4,9.1,51,3.1,71,4.2,120,7.3,1573184,13.4,774485,8.4,22914,38.1,44,8.1
"C3626","5","445","45","0","2022","1","","Ogden-Clearfield, UT MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",148,5054,5194,5176,34114601,33070412,122663,510,"",0.56,0.87,0.88,0.88,1.06,0.74,0.71,1.21,"N",26,21.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3642","5","445","45","0","2022","1","N","Oklahoma City, OK MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",439,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",78,21.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3650","5","445","45","0","2022","1","","Olympia-Tumwater, WA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",102,2138,2148,2142,20021281,19847468,113818,719,"",0.77,0.83,0.82,0.82,1.16,1.11,0.78,1.40,"",9,9.7,40,1.9,37,1.8,49,2.3,3558274,21.6,3489986,21.3,26201,29.9,116,19.2
"C3654","5","445","45","0","2022","1","","Omaha-Council Bluffs, NE-IA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",280,11049,11187,10860,70313085,54732445,217050,490,"",0.66,1.12,1.12,1.09,1.08,1.06,0.82,0.98,"",40,16.7,349,3.3,645,6.1,301,2.9,11136190,18.8,7345546,15.5,36204,20.0,61,14.2
"C3674","5","445","45","0","2022","1","","Orlando-Kissimmee-Sanford, FL MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",1157,27378,28076,27697,194428037,130796084,534210,540,"",0.92,1.01,1.02,1.00,1.15,1.08,0.93,1.14,"",129,12.5,810,3.0,1343,5.0,932,3.5,29822198,18.1,13267295,11.3,199580,59.6,66,13.9
"C3678","5","445","45","0","2022","1","","Oshkosh-Neenah, WI MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",33,1866,1910,1897,11073693,9573677,105835,450,"",0.58,0.97,0.98,0.98,0.92,0.73,1.23,0.94,"",2,6.5,200,12.0,291,18.0,280,17.3,3336664,43.1,2793642,41.2,38595,57.4,86,23.6
"C3698","5","445","45","0","2022","1","","Owensboro, KY MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",48,860,860,862,5563073,4647346,38459,497,"",0.98,0.79,0.79,0.78,0.95,0.81,0.75,1.20,"N",2,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3710","5","445","45","0","2022","1","","Oxnard-Thousand Oaks-Ventura, CA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",451,8518,8689,8714,75975444,48658211,918271,676,"",1.13,1.25,1.25,1.24,1.54,1.63,1.52,1.24,"",19,4.4,-304,-3.4,-240,-2.7,-177,-2.0,6126786,8.8,680112,1.4,-77296,-7.8,71,11.7
"C3734","5","445","45","0","2022","1","","Palm Bay-Melbourne-Titusville, FL MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",265,6123,6138,6003,41118274,27497313,82993,520,"",1.05,1.27,1.25,1.23,1.36,1.34,0.85,1.09,"",20,8.2,-188,-3.0,-143,-2.3,-303,-4.8,3718531,9.9,1127134,4.3,13430,19.3,63,13.8
"C3746","5","445","45","0","2022","1","","Panama City, FL MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",109,2353,2390,2410,16508812,11071839,42133,533,"",1.14,1.41,1.40,1.40,1.92,1.62,1.26,1.37,"",4,3.8,147,6.7,182,8.2,237,10.9,2701104,19.6,1308151,13.4,-173,-0.4,49,10.1
"C3762","5","445","45","0","2022","1","","Parkersburg-Vienna, WV MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",28,426,426,429,3174577,2503052,41578,572,"",0.87,0.58,0.57,0.57,0.86,0.84,0.87,1.50,"",5,21.7,-79,-15.6,-74,-14.8,-45,-9.5,414291,15.0,-30397,-1.2,965,2.4,141,32.7
"C3786","5","445","45","0","2022","1","","Pensacola-Ferry Pass-Brent, FL MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",207,4684,4871,4809,30116506,21115306,85050,484,"",1.08,1.22,1.26,1.24,1.44,1.44,1.35,1.16,"",22,11.9,211,4.7,348,7.7,248,5.4,4547902,17.8,2789200,15.2,25241,42.2,49,11.3
"C3790","5","445","45","0","2022","1","N","Peoria, IL MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",137,0,0,0,0,0,0,0,"N",1.25,0,0,0,0,0,0,0,"N",6,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3798","5","445","45","0","2022","1","","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",3960,70212,71486,71709,520704823,417718259,7411559,563,"",1.62,1.21,1.22,1.22,1.10,1.18,1.19,0.90,"",264,7.1,-585,-0.8,805,1.1,1174,1.7,63875973,14.0,32776350,8.5,869086,13.3,66,13.3
"C3806","5","445","45","0","2022","1","","Phoenix-Mesa-Scottsdale, AZ MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",1088,42517,43158,43535,360642675,232163395,949753,644,"",0.61,0.90,0.90,0.92,1.07,1.06,0.56,1.17,"",56,5.4,552,1.3,727,1.7,1485,3.5,56073626,18.4,23535182,11.3,-594897,-38.5,88,15.8
"C3822","5","445","45","0","2022","1","N","Pine Bluff, AR MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",46,0,0,0,0,0,0,0,"N",1.43,0,0,0,0,0,0,0,"N",2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3830","5","445","45","0","2022","1","","Pittsburgh, PA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",1034,22392,21994,21941,154117508,120297842,2487496,536,"",1.15,1.01,0.99,0.98,0.96,1.07,1.01,0.96,"",114,12.4,384,1.7,215,1.0,358,1.7,22286983,16.9,13277212,12.4,311864,14.3,71,15.3
"C3834","5","445","45","0","2022","1","","Pittsfield, MA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",93,2012,1990,2008,16984178,14235151,224916,652,"",1.21,1.66,1.64,1.65,2.38,2.05,2.11,1.44,"",-1,-1.1,-85,-4.1,-85,-4.1,-74,-3.6,435820,2.6,244792,1.7,-21678,-8.8,41,6.7
"C3854","5","445","45","0","2022","1","","Pocatello, ID MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",24,664,674,668,3787516,3491007,14525,436,"",0.65,0.91,0.91,0.90,1.15,0.75,0.84,1.27,"",4,20.0,18,2.8,33,5.1,36,5.7,695253,22.5,552146,18.8,1584,12.2,64,17.2
"C3866","5","445","45","0","2022","1","N","Ponce, PR MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",103,0,0,0,0,0,0,0,"N",2.04,0,0,0,0,0,0,0,"N",6,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3886","5","445","45","0","2022","1","","Portland-South Portland, ME MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",313,8049,8134,8207,65042804,51517168,675830,615,"",0.92,1.43,1.43,1.44,1.72,1.54,1.51,1.20,"",20,6.8,-826,-9.3,-789,-8.8,-475,-5.5,5431865,9.1,4349986,9.2,127908,23.3,95,18.3
"C3890","5","445","45","0","2022","1","N","Portland-Vancouver-Hillsboro, OR-WA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",1142,0,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,0,"N",27,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3894","5","445","45","0","2022","1","","Port St. Lucie, FL MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",230,5203,5340,5201,34409991,22992246,66601,504,"",1.09,1.58,1.59,1.56,2.01,1.62,0.98,1.27,"",17,8.0,142,2.8,256,5.0,67,1.3,4538325,15.2,1769666,8.3,13920,26.4,53,11.8
"C3914","5","445","45","0","2022","1","","Prescott, AZ MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",58,1894,1911,1933,15944843,10023821,43958,641,"",0.63,1.39,1.38,1.40,2.45,1.74,1.17,1.76,"",0,0.0,-367,-16.2,-390,-16.9,-349,-15.3,100369,0.6,-1036287,-9.4,-41560,-48.6,107,20.0
"C3930","5","445","45","0","2022","1","","Providence-Warwick, RI-MA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",1129,19221,19202,19544,145691497,133948821,1894213,580,"",1.42,1.35,1.33,1.35,1.53,1.32,1.20,1.14,"",61,5.7,-27,-0.1,59,0.3,404,2.1,11475999,8.6,10189676,8.2,97149,5.4,42,7.8
"C3934","5","445","45","0","2022","1","N","Provo-Orem, UT MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",148,0,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,0,"N",43,41.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3938","5","445","45","0","2022","1","","Pueblo, CO MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",68,1196,1210,1214,9971880,8859372,100977,636,"",1.28,0.91,0.91,0.91,1.42,1.16,0.95,1.56,"",0,0.0,15,1.3,33,2.8,44,3.8,1485837,17.5,1306154,17.3,19773,24.3,81,14.6
"C3946","5","445","45","0","2022","1","","Punta Gorda, FL MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",66,2111,2149,2140,14888453,9813911,23585,537,"",0.85,1.94,1.94,1.95,2.74,2.10,1.28,1.41,"",6,10.0,179,9.3,241,12.6,172,8.7,2738824,22.5,1379602,16.4,4721,25.0,54,11.2
"C3954","5","445","45","0","2022","1","","Racine, WI MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",76,1753,1748,1731,11828094,9566927,64554,522,"",1.13,1.14,1.12,1.12,1.33,1.00,0.93,1.18,"",6,8.6,-94,-5.1,-26,-1.5,-61,-3.4,2147410,22.2,1153072,13.7,-1056,-1.6,109,26.4
"C3958","5","445","45","0","2022","1","","Raleigh, NC MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",440,14150,14511,14507,98313863,87753749,331028,526,"",0.63,1.01,1.01,1.01,0.92,0.68,0.64,0.91,"",27,6.5,-1591,-10.1,-1352,-8.5,-1337,-8.4,7935771,8.8,5104231,6.2,78028,30.8,86,19.5
"C3966","5","445","45","0","2022","1","N","Rapid City, SD MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",48,0,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,0,"N",8,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C3974","5","445","45","0","2022","1","","Reading, PA MSA","Private","NAICS 445 Food and beverage retailers","MSA, NAICS 3-digit -- by ownership sector","All establishment sizes",174,3982,4040,4090,24564824,18499096,332204,468,"",1.40,1.14,1.14,1.15,1.13,1.00,0.84,0.99,"",13,8.1,-61,-1.5,16,0.4,76,1.9,3497522,16.6,1731364,10.3,47431,16.7,66,16.4
